words-tagged
Token,Is medical,Is medical,Token issues,Authorities,Ingredients,Ailments,Body Parts,Treatments
resembling,,,,,,,,
reserve,,,,,,,,
reside,,,,,,,,
resident,,,,,,,,
resides,,,,,,,,
residing,,,,,,,,
residual,,,,,,,,
residue,,,,,,,,
resin,x,,,,,,,
resolving,,,,,,,,
respectively,,,,,,,,
respiration,x,,,,,,x,
respiratory,x,,,,,,x,
responsum,,,,,,,,
rest,x,,,,,,,
restoring,x,,,,,,,
result,,,,,,,,
resulting,,,,,,,,
retention,,,,,,,,
retentive,,,,,,,x,
retina,x,,,,,,,
return,,,,,,,,
reuse,,,,,,,,
reused,,,,,,,,
reverts,,,,,,,,
rewritten,,,,,,,,
rheum,x,,,,,x,,
rhubarb,x,,,,x,,,
rhyme,,,,,,,,
ribes,x,,,,x,,,
rice,x,,,,x,,,
richly,,,,,,,,
right,,,,,,,,
right-hand,,,,,,,,
rigor,x,,,,,,,
rikāb,,,,,,,,
rind,,,,,x,,,
ringworm,x,,,,,x,,
rinsing,,,,,,,,x
rise,,,,,,,,
rising,,,,,,,,
risk,,,,,,,,
risāla,,,,,,,,
riḍwān,,,,,,,,
road,,,,,,,,
roasted,x,,,,,,,
rob,,,,,,,,
robs,,,,,,,,
rock,,,,,,,,
role,,,,,,,,
rom,,,,,,,,
roman,,,,,,,,
romance,,,,,,,,
root,x,,,,x,,,
rose,x,,,,x,,,
rose-syrup,x,,,,x,,,
rose-water,x,,,,x,,,
rosewater,x,,,,x,,,
rotting,x,,,,,x,,
rotulus,,,,,,,,
rotunda,,,,,,,,
roughly,,,,,,,,
roughness,x,,,,,,,
row,,,,,,,,
rubbed,x,,,,,,,
rubbing,x,,,,,,,
rubricated,,,,,,,,
rubrication,,,,,,,,
ruby,x,,,,x,,,
rue,,,,,,,,
rufus,,,,,,,,
rule,,,,,,,,
ruled,,,,,,,,
ruling,,,,,,,,
run,,,,,,,,
rush,,,,,,,,
ruth,,,,,,,,
rušd,,,,,,,,
rāmik,,,,,,,,
rāwand,,,,,,,,
rāʾ,,,,,,,,
rīḍā,,,,,,,,
rūfus,,,,,,,,
s,,,,,,,,
sa,,,,,,,,
sabbath,,,,,,,,
safarjal,x,,,,x,,,
safe,,,,,,,,
safflower,x,,,,x,,,
saffron,x,,,,x,,,
safīq,,,,,,,,
sagapenum,x,,,,x,,,
sage,x,,,,x,,,
sahl,,,,,,,,
said,,,,,,,,
sal,x,,,,x,,,
sal-ammoniac,x,,,,x,,,
saline,x,,,,x,,,
salivation,,,,,,x,,
salix,x,,,,x,,,
salpeter,x,,,,x,,,
salt,x,,,,x,,,
salty,x,,,,,,,
salīm,,,,,,,,
sama,,,,,,,,
same,,,,,,,,
samuel,,,,,,,,
sanbāṭ,,,,,,,,
sand,,,,,,,,
sandal,,,,,,,,
sandalwood,x,,,,x,,,
sanitatis,x,,,,,,,x
sapagenum,,,,,x,,,
saphenous,x,,,,,,x,
sapientiae,,,,,x,,,
saponous,,,,,x,,,
sarcocolla,x,,,,x,,,
sarcocolnla,x,,,,x,,,
sardine,x,,,,x,,,
sarsam,,,,,,x,,
satanic,,,,,,,,
saying,,,,,,,,
saʿadya,,,,,,,,
saʿīd,,,,,,,,
sbath,,,,,,,,
scab,x,,,,,x,,
scabies,x,,,,,x,,
scale,x,,,,,,,
scalp,x,,,,,,x,
scammonia,x,,,,x,,,
scammony,x,,,,x,,,
scamony,x,,,,x,,,
scented,,,,,,,,
scheme,,,,,,,,
sciatic,x,,,,,,x,
sciatica,x,,,,,x,,
science,,,,,,,,
sclera,x,,,,,x,,
scolopendra,x,,,,x,,,
scoria,x,,,,x,,,
scorpio,,,,,,,,
scorpion,x,,,,,x,,
scraping,x,,,,,,,
scribal,,,,,,,,
scribe,,,,,,,,
script,,,,,,,,
scrofula,,,,,,x,,
sea,,,,,,,,
sealing,,,,,,,,
season,,,,,,,,
seasonal,,,,,,,,
sebesten,x,,,,x,,,
secacul,x,,,,x,,,
second,,,,,,,,
secret,,,,,,,,
section,,,,,,,,
secular,,,,,,,,
security,,,,,,,,
sedentary,,,,,,,,
sediment,,,,,,,,
see,,,,,,,,
seed,,,,,x,,,
seem,,,,,,,,
seemingly,,,,,,,,
seems,,,,,,,,
seen,,,,,,,,
sefer,,,,,,,,
segulot,,,,,,,,x
seleucid,,,,,,,,
self,,,,,,,,
semen,x,,,,,,x,
semi-kufic,,,,,,,,
seminal,,,,,,,,
semolina,x,,,,x,,,
senna,x,,,,x,,,
sens,,,,,,,,
sensation,,,,,,,,
sense,,,,,,,,
sent,,,,,,,,
sentence,,,,,,,,
separate,,,,,,,,
separated,,,,,,,,
sepiolite,x,,,,x,,,
sepsis,x,,,,,x,,
septic,x,,,,,x,,
seraphiel,,,,,,,,
serapion,,,,x,,,,
series,,,,,,,,
serious,,,,,,,,
serpolet,,,,,x,,,
served,,,,,,,,
sesame,x,,,,x,,,
seseli,x,,,,x,,,
setting,,,,,,,,
settling,,,,,,,,
several,,,,,,,,
severe,,,,,,x,,
sewing,,,,,,,,
sex,x,,,,,x,,
sexual,x,,,,,x,,
shaking,x,,,,,,,
shape,,,,,,,,
sharpening,,,,,,,,
sharpens,,,,,,,,
shaving,x,,,,,,,
she,,,,,,,,
sheet,,,,,,,,
sheikh,,,,,,,,
shivering,x,,,,,x,,
shop,,,,,,,,
shopping,,,,,,,,
short,,,,,,,,
shortage,,,,,,,,
shortened,,,,,,,,
shortly,,,,,,,,
shortsightedness,x,,,,,x,,
should,,,,,,,,
shoulder,,,,,,,x,
show,,,,,,,,
showing,,,,,,,,
shown,,,,,,,,
shuʿyā,,,,,,,,
shīn,x,,,,,,,
sick,x,,,,,x,,
sickness,x,,,,,x,,
side,x,,,,,,x,
sieving,,,,,,,,
sight,x,,,,,,x,
sigillata,x,,,,x,,,
sign,,,,,,,,
signature,,,,,,,,
signed,,,,,,,,
sihāb,,,,,,,,
silicate,x,,,,x,,,
silk,x,,,,x,,,
silver,x,,,,x,,,
similar,,,,,,,,
simple,,,,,x,,,
sina,,x,,x,,,,
since,,,,,,,,
single,,,,,,,,
sinned,,,,,,,,
sinus,x,,,,,,x,
sirr,,,,,,,,
sister,,,,,,,,
six,,,,,,,,
sixth,,,,,,,,
skilful,,,,,,,,
skin,x,,,,,,x,
skull,x,,,,,,x,
sky,,,,,,,,
slavery,,,,,,x,,
sleep,x,,,,,x,,
sleeping,x,,,,,x,,
sleeplessness,x,,,,,x,,
slow,,,,,,,,
small,,,,,,,,
small-format,,,,,,,,
smallpox,x,,,,,x,,
snail,x,,,,x,,,
snake,x,,,,x,,,
snakeskin,x,,,,x,,,
sneezing,x,,,,,x,,
snow,x,,,,,,,
snuff,x,,,,x,,,
so,,,,,,,,
soaked,x,,,,,,,
soaking,x,,,,,,,
soap,x,,,,,,,x
society,,,,,,,,
socotrine,,,,,x,,,
soda,x,,,,x,,,
sodom,,,,,,,,
soft,,,,,,,,
soil,,,,,,,,
solanum,x,,,,x,,,
solid,,,,,,,,
solomon,,,,,,,,
solution,,,,,,,,x
some,,,,,,,,
somebody,,,,,,,,
someone,,,,,,,,
sometimes,,,,,,,,
somewhat,,,,,,,,
son,,,,,,,,
song,,,,,,,,
soporific,x,,,,,,,
soqotra,,,,,,,,
soranus,,,,x,,,,
sore,,,,,,x,,
sore-throat,,,,,,x,,
sorrel,x,,,,x,,,
sort,,,,,,,,
soul,,,,,,,,
soul-cheerer,,,,,,,,x
soup,x,,,,x,,,
sour,x,,,,,,,
source,,,,,,,,
southern,,,,,,,,
spacing,,,,,,,,
span,,,,,,,,
spanish,,,,,,,,
spare,,,,,,,,
spared,,,,,,,,
spasm,x,,,,,x,,
specified,,,,,,,,
spelling,,,,,,,,
spelt,x,,,,,,,
sperm,x,,,,,,x,
spermatorrhea,x,,,,,,x,
spice,x,,,,x,,,
spikenard,x,,,,x,,,
spinach,x,,,,x,,,
spinal,x,,,,,,x,
spirit,,,,,,,x,
spiritually,,,,,,,,
spleen,x,,,,,,x,
splenic,x,,,,,,x,
splitting,x,,,,,,,
spoon,,,,,,,,
square,,,,,,,,
squash,x,,,,,,,
squill,x,,,,x,,,
squint,x,,,,,x,,
squinting,x,,,,,x,,
st,,,,,,,,
stachys,x,,,,x,,,
stag,x,,,,,,,
stagnation,x,,,,,,,
stalk,x,,,,,,,
star,x,,,,,,,
starch,x,,,,,,,
starting,,,,,,,,
state,,,,,,,,
statement,,,,,,,,
stating,,,,,,,,
status,,,,,,,,
stephanus,,,,,,,,
stern,,,,,,,,
stick,,,,,,,,
sticky,x,,,,,,,
stimulant,x,,,,,,,x
stimulate,x,,,,,,,x
stimulating,x,,,,,,,x
stimulus,x,,,,,,,x
sting,x,,,,,x,,
stoecha,x,,,,x,,,
stoechas,x,,,,x,,,
stomach,x,,,,,,x,
stomach-and,,,,,,,x,
stone,,,,,,,,
stoneless,,,,,,,,
stool,x,,,,,,x,
stopped,,,,,,,,
stopping,,,,,,,,
storax,x,,,,x,,,
store,,,,,,,,
story,,,,,,,,
strength,x,,,,,,,
strengthen,x,,,,,,,x
strengthening,x,,,,,,,x
stress,x,,,,,x,,
strictly,,,,,,,,
strip,,,,,,,,
stroke,,,,,,,,
strong,,,,,,,,
strongly,,,,,,,,
structure,,,,,,,,
struthium,x,,,,x,,,
stuck,,,,,,,,
study,,,,,,,,
stye,x,,,,,x,,
style,,,,,,,,
styrax,,,,,x,,,
sub-chapters,,,,,,,,
subject,,,,,,,,
sublimated,x,,,,,,,
subsequently,,,,,,,,
substance,,,,,,,,
successful,,,,,,,,
successively,,,,,,,,
such,,,,,,,,
sudden,,,,,,,,
suffer,x,,,,,x,,
suffering,x,,,,,x,,
sufficient,,,,,,,,
suffocation,x,,,,,x,,
sufi,,,,,,,,
sugar,x,,,,x,,,
suggested,,,,,,,,
suggesting,,,,,,,,
suggestion,,,,,,,,
suggests,,,,,,,,
sukkot,,,,,,,,
sulaymān,,,,,,,,
sulfur,x,,,,x,,,
sulphur,x,,,,x,,,
sultan,,,,,,,,
sulṭān,,,,,,,,
sumac,x,,,,x,,,
summer,,,,,,,,
sun,,,,,,,,
sunset,,,,,,,,
superficial,,,,,,,,
superfluous,,,,,,,,
supernatural,,,,,,,,
supply,,,,,,,,
supportive,,,,,,,,
suppository,x,,,,,,,x
suppurating,x,,,,,x,,
suppuration,x,,,,,x,,
surface,,,,,,,,
surgery,,,,,,,,x
surgical,,,,,,,,x
surrounding,,,,,,,,
survive,,,,,,,,
surūr,,,,,,,,
susceptible,,,,,,,,
suture,x,,,,,,,x
swallowwort,x,,,,x,,,
sweat,x,,,,,,x,
sweating,x,,,,,x,,
sweet,,,,,,,,
swelling,x,,,,,,,
switch,,,,,,,,
swollen,x,,,,,x,,
sword,,,,,,,,
symbol,,,,,,,,
symptom,,,,,,x,,
synochus,x,,,,,x,,
synopsis,,,,,,,,
syria,,,,,,,,
syriac,,,,,,,,
syrian,,,,,,,,
syro-palestinian,,,,,,,,
syrup,x,,,,x,,,
system,,,,,,,,
sābūr,,,,,,,,
sīdī,,,,,,,,
sīnā,,,,x,,,,
sūmāq,x,,,,x,,,
t-s,,,,,,,,
table,,,,,,,,
tablet,x,,,,,,,x
tachycardia,x,,,,,x,,
tail,x,,,,,,,
tailed,,,,,,,,
tainted,x,,,,,,,
take,,,,,,,,
taken,,,,,,,,
taking,,,,,,,,
talc,x,,,,x,,,
talk,,,,,,,,
talking,,,,,,,,
talmud,,,,,,,,
tamarind,x,,,,x,,,
tamarisk,x,,,,x,,,
tamarix,x,,,,x,,,
tammām,,,,,,,,
tamīm,,,,,,,,
taqdimat,,,,,,,,
tar,x,,,,x,,,
targum,x,,,,,,,
tartar,x,,,,x,,,
tartarate,x,,,,x,,,
taste,,,,,,,,
taught,,,,,,,,
tax,,,,,,,,
taʿallum,,,,,,,,
taḏkhirat,,,,,,,,
taḏkirat,,,,,,,,
tear,,,,,,,,
technique,,,,,,,,
technological,,,,,,,,
teeth,x,,,,,,x,
temperament,,,,,,,,
temperamental,,,,,,,,
temperature,,,,,,x,,
tempered,,,,,,,,
temple,x,,,,,,,
temporary,,,,,,,,
ten,,,,,,,,
tendon,x,,,,,,x,
tenia,x,,,,,x,,
tension,x,,,,,x,,
tenth,,,,,,,,
tepid,x,,,,,,,
terebinth,x,,,,x,,,
term,,,,,,,,
terminology,,,,,,,,
terra,,,,,,,,
tertian,x,,,,,,,
test,,,,,,,,
testicle,x,,,,,,x,
testis,x,,,,,,x,
tetanus,x,,,,,x,,
tetany,x,,,,,x,,
tetragrammaton,,,,,,,,
tetter,x,,,,,,,
text,,,,,,,,
textile,,,,,,,,
texture,,,,,,,,
than,,,,,,,,
thanks,,,,,,,,
that,,,,,,,,
the,,,,,,,,
their,,,,,,,,
them,,,,,,,,
theme,,,,,,,,
themselves,,,,,,,,
then,,,,,,,,
theoretical,,,,,,,,
theory,,,,,,,,
therapeutic,x,,,,,,,x
therapeutical,x,,,,,,,x
there,,,,,,,,
theriac,x,,,,,,,x
theriacs,x,,,,,,,x
these,,,,,,,,
they,,,,,,,,
thick,,,,,,,,
thickening,,,,,,,,
thief,,,,,,,,
thin,,,,,,,,
thing,,,,,,,,
third,,,,,,,,
thirst,x,,,,,x,,
thirstiness,x,,,,,x,,
thirteen,,,,,,,,
this,,,,,,,,
thistle,x,,,,x,,,
thoracic,x,,,,,,x,
those,,,,,,,,
though,,,,,,,,
thought,,,,,,,,
thread,,,,,,,,
threatening,,,,,,,,
three,,,,,,,,
throat,,,,,,,,
throbbing,x,,,,,x,,
through,,,,,,,,
thus,,,,,,,,
thyme,x,,,,x,,,
tibbon,,,,x,,,,
tiberian,,,,,,,,
tiberias,,,,,,,,
tighten,x,,,,,,,
time,,,,,,,,
tin,x,,,,,,,
tinea,x,,,,,x,,
tinnitus,x,,,,,x,,
tiny,,,,,,,,
tiredness,x,,,,,x,,
tissue,x,,,,,,x,
title,,,,,,,,
titled,,,,,,,,
tišrīn,,,,,,,,
to,,,,,,,,
toe,x,,,,,,x,
together,,,,,,,,
tone,,,,,,,,
tongue,x,,,,,,x,
tonic,x,,,,,,,x
tonsil,x,,,,,,x,
too,,,,,,,,
tooth,x,,,,,,x,
toothache,x,,,,,x,,
toothbrush,x,,,,,,,x
toothpaste,x,,,,,,,x
top,,,,,,,,
topic,,,,,,,,
topical,x,,,,,,,
topically,x,,,,,,,
torn,,,,,,x,,
torpedo,,,,,,,,
torpor,x,,,,,x,,
tortuosom,x,,,,x,,,
touch,,,,,,,,
touched,,,,,,,,
touching,,,,,,,,
towards,,,,,,,,
town,,,,,,,,
toxicological,x,,,,,x,,
toxicology,x,,,,,,,
trace,,,,,,,,
trachea,x,,,,,,x,
trachoma,x,,,,,x,,
tract,x,,,,,,x,
tractates,,,,,,,,
trade,,,,,,,,
trader,,,,,,,,
tragacanth,x,,,,x,,,
trait,,,,,,,,
transcription,,,,,,,,
translated,,,,,,,,
translation,,,,,,,,
transliteration,,,,,,,,
transmitted,,,,,,,,
transversally,,,,,,,,
transversely,,,,,,,,
travel,,,,,,,,
traveler,,,,,,,,
travelled,,,,,,,,
traveller,,,,,,,,
travelling,,,,,,,,
treat,,x,,,,,,x
treated,,x,,,,,,x
treating,,x,,,,,,x
treatise,,,,,,,,
treatment,,x,,,,,,x
tree,x,,,,,,,
trembling,x,,,,,x,,
trial,,,,,,,,
triangle,,,,,,,,
trichiasis,x,,,,,x,,
trip,,,,,,,,
tuberculosis,x,,,,,x,,
turbulent,,,,,,,,
turmeric,x,,,,x,,,
turn,,,,,,,,
turpentine,x,,,,x,,,
turpeth,x,,,,x,,,
tutty,,,,,x,,,
twelve,,,,,,,,
twelve-line,,,,,,,,
twice,,,,,,,,
twitch,,,,,,x,,
two,,,,,,,,
type,,,,,,,,
typical,,,,,,,,
tyre,,,,,,,,
u-refuʾot,,,,,,,,
ulcer,x,,,,,x,,
ulcerated,x,,,,,x,,
ulceration,x,,,,,,,
umbilical,x,,,,,,x,
unbalance,x,,,,,,,
unbalanced,x,,,,,,,
unblocking,x,,,,,,,
uncertain,,,,,,,,
undated,,,,,,,,
under,,,,,,,,
undergo,,,,,,,,
underweight,x,,,,,x,,
uneasy,x,,,,,,,
unexpected,,,,,,,,
unfavourable,,,,,,,,
unfinished,,,,,,,,
unidentified,,,,,,,,
unique,,,,,,,,
unknown,,,,,,,,
unnatural,,,,,,,,
unorthodox,,,,,,,,
unquenched,x,,,,,,,
unreadable,,,,,,,,
unrelated,,,,,,,,
unripe,x,,,,x,,,
unspecified,,,,,,,,
untidily,,,,,,,,
untrained,,,,,,,,
untreated,x,,,,,,,
unusually,,,,,,,,
unwanted,,,,,,,,
up,,,,,,,,
upon,,,,,,,,
upper,,,,,,,,
uptake,,,,,,,,
urens,x,,,,x,,,
urinal,x,,,,,,x,
urinary,x,,,,,x,,
urinating,x,,,,,,x,
urination,x,,,,,,x,
urine,x,,,,,,x,
urjūza,,,,,,,,
urticaria,x,,,,,x,,
us,,,,,,,,
use,,,,,,,,
used,,,,,,,,
useful,,,,,,,,
usefulness,,,,,,,,
using,,,,,,,,
usually,,,,,,,,
uterus,x,,,,,,x,
utilising,,,,,,,,
utility,,,,,,,,
utrica,x,,,,x,,,
uvula,x,,,,,,x,
uṣaybiʿa,,,,x,,,,
v,,,,,,,,
v:1-2,,,,,,,,
v:1-5,,,,,,,,
v:23-41,,,,,,,,
v:41-54,,,,,,,,
v:46-49,,,,,,,,
v:59-61,,,,,,,,
v:60-62,,,,,,,,
v:64-65,,,,,,,,
v:70-vi:1,,,,,,,,
vagina,x,,,,,,x,
vaginal,x,,,,,,x,
vaguely,,,,,,,,
valerian,,,,,x,,,
value,,,,,,,,
vapour,,,,,x,,,
variation,,,,,,,,
varicose,x,,,,,x,,
variety,,,,,,,,
various,,,,,,,,
vegetable,x,,,,x,,,
vein,x,,,,,,x,
vellum,,,,,,,,
vena,,,,,,,x,
venetian,,,,,,,,
venom,x,,,,,x,,
venous,x,,,,,,x,
ventricle,x,,,,,,x,
verdigris,x,,,,x,,,
verjuice,x,,,,x,,,
vermin,x,,,,,x,,
verse,,,,,,,,
version,,,,,,,,
verso,,,,,,,,
vertebra,x,,,,,,x,
vertebral,x,,,,,,x,
vertigo,x,,,,,x,,
very,,,,,,,,
vessel,x,,,,,,,
vetch,x,,,,x,,,
vi,,,,,,,,
vi:38-39,,,,,,,,
vii,,,,,,,,
vii:13-17,,,,,,,,
vine,x,,,,x,,,
vinegar,x,,,,x,,,
violet,x,,,,x,,,
viper,x,,,,,x,,
virtue,,,,,,,,
visible,,,,,,,,
vision,x,,,,,,x,
visit,,,,,,,,
visited,,,,,,,,
visual,,,,,,,x,
vita,,,,,,,,
vital,,,,,,,,
vitiginea,x,,,,x,,,
vitiligo,x,,,,,x,,
vitriol,,,,,x,,,
vocabulary,,,,,,,,
vocalisation,,,,,,,,
vocalised,,,,,,,,
voice,,,,,,,x,
vol,,,,,,,,
vomit,x,,,,,x,,
vomiting,x,,,,,x,,
vowel,,,,,,,,
vulgare,x,,,,x,,,
vulva,x,,,,,,x,
wa,,,,,,,,
wa-al-mašrab,,,,,,,,
wa-anwāʿihi,,,,,,,,
wa-asbābihi,,,,,,,,
wa-aḵar,,,,,,,,
wa-qūt,,,,,,,,
wa-ʿilājihi,,,,,,,,
wa-ʿilālihi,,,,,,,,
wage,,,,,,,,
walnut,x,,,,x,,,
waqf,,,,,,,,
war,,,,,,,,
warm,,,,,,,,
warning,,,,,,,,
wart,x,,,,,x,,
wash,,,,,,,,x
washed,,,,,,,,x
washing,,,,,,,,x
wasp,x,,,,,x,,
wasting,x,,,,,x,,
waswās,,,,,,,,
water,x,,,,x,,,
watercress,x,,,,x,,,
watering,x,,,,,,,
watermelon,x,,,,x,,,
waterproof,,,,,,,,
watery,x,,,,x,,,
wax,x,,,,x,,,
way,,,,,,,,
weak,x,,,,,x,,
weakening,x,,,,,x,,
weakness,x,,,,,x,,
wealth,,,,,,,,
weather,,,,,,,,
weeping,x,,,,,x,,
weight,x,,,,,,,
well,,,,,,,,
well-water,,,,,x,,,
wellbeing,x,,,,,,,
were,,,,,,,,
west,,,,,,,,
wet,,,,,,,,
what,,,,,,,,
wheat,x,,,,x,,,
wheat-water,x,,,,x,,,
when,,,,,,,,
where,,,,,,,,
whereas,,,,,,,,
whether,,,,,,,,
which,,,,,,,,
while,,,,,,,,
white,,,,,,,,
whitening,,,,,,,,
who,,,,,,,,
whom,,,,,,,,
whose,,,,,,,,
why,,,,,,,,
wide,,,,,,,,
widely-spaced,,,,,,,,
wife,,,,,,,,
wild,,,,,,,,
will,,,,,,,,
willow,x,,,,x,,,
wind,,,,,,,,
wine,x,,,,x,,,
winter,,,,,,,,
wisdom,,,,,,,,
wise,,,,,,,,
with,,,,,,,,
within,,,,,,,,
without,,,,,,,,
witness,,,,,,,,
witnessed,,,,,,,,
wolf,x,,,,,,,
woman,,,,,,,,
womb,x,,,,,,x,
wood,x,,,,x,,,
woollen,,,,,,,,
word,,,,,,,,
work,,,,,,,,
worked,,,,,,,,
working,,,,,,,,
world,,,,,,,,
worm,x,,,,,,,
wormed,x,,,,,,,
wormholed,x,,,,,,,
wormwood,x,,,,x,,,
worsening,x,,,,,,,
would,,,,,,,,
wound,x,,,,,x,,
wrapped,,,,,,,,
wrist,,,,,,,x,
writer,,,,,,,,
writes,,,,,,,,
writing,,,,,,,,
writing-exercises,,,,,,,,
writing-implement,,,,,,,,
written,,,,,,,,
wrote,,,,,,,,
wth,,,,,,,,
wuqqiyya,,,,,,,,
x,,,,,,,,
y.,,,,,,,,
yaftūḥ,,,,,,,,
year,,,,,,,,
yefet,,,,,,,,
yellow,x,,,,x,,,
yemenite,,,,,,,,
yeḥiʾel,,,,,,,,
yijū,,,,,,,,
yolk,x,,,,x,,,
you,,,,,,,,
yūnānī,,,,,,,,
yūsuf,,,,,,,,
yūḥanna,,,,,,,,
yūḥannā,,,,,,,,
zakariyya,,,,,,,,
zanthoxylum,x,,,,x,,,
zatar,x,,,,x,,,
zaydān,,,,,,,,
zifta,,,,,,,,
zikrī,,,,,,,,
zinc,x,,,,x,,,
zodiac,,,,,,,,
zuhr,,,,,,,,
zukrī,,,,,,,,
zuḥr,,,,,,,,
zād,,,,,,,,
zāʾ,,,,,,,,
āmid,,,,,,,,
ān,,,,,,,,
īd,,,,,,,,
īsā,,,,,,,,
šabbatay,,,,,,,,
šabbetay,,,,,,,,
šahāda,,,,,,,,
šamṭūniyya,,,,,,,,
šarbīn,,,,,,,,
šaykh,,,,,,,,
šemarya,,,,,,,,
ševile,,,,,,,,
šurūr,,,,,,,,
šuʿyā,x,,,,,,,
šāh,,,,,,,,
ūdī,,,,,,,,
ʾalī,,,,,,,,
ʾaṣnāf,,,,,,,,
ʾuyūn,,,,,,,,
ʿ,,,,,,,,
ʿabbās,,,,,,,,
ʿabd,,,,,,,,
ʿabdallāh,,,,,,,,
ʿabrāz,,,,,,,,
ʿafīf,,,,,,,,
ʿali,,,,,,,,
ʿalī,,,,,,,,
ʿammār,,,,,,,,
ʿamram,,,,,,,,
ʿawārif,,,,,,,,
ʿayn,,,,,,,,
ʿaḍūḍī,,,,,,,,
ʿeli,,,,,,,,
ʿimrān,,,,,,,,
ʿinab,,,,,,,,
ʿisa,,,,,,,,
ʿumar,,,,,,,,
ʿuṯmān,,,,,,,,
ʿīsā,,,,,,,,
πεπονθότων,,,,,,,,
περὶ,,,,,,,,
τόπων,,,,,,,,
τῶν,,,,,,,,
אבוקרט,,,,,,,,
אביצינה,,,,,,,,
אבק,,,,,,,,
אוילים,,,,,,,,
איפוקרט,,,,,,,,
אל,,,,,,,,
אלאואיל,,,,,,,,
אלאורינץ,,,,,,,,
אלבוקשין,,,,,,,,
אלחמאיאת,,,,,,,,
אלערוק,,,,,,,,
אלשריאנאת,,,,,,,,
אמר,,,,,,,,
אסחק,,,,,,,,
אסראילי,,,,,,,,
אצטומכה,,,,,,,,
אקאויל,,,,,,,,
אתה,,,,,,,,
א‫,,,,,,,,
א‬,,,,,,,,
בגמעה,,,,,,,,
בן,,,,,,,,
גדמות,,,,,,,,
גומה,,,,,,,,
גחי,,,,,,,,
גלינוס,,,,,,,,
ד‫,,,,,,,,
הרופא,,,,,,,,
ובתים,,,,,,,,
ויקרא,,,,,,,,
ורפועתו/ורפואתה,,,,,,,,
ותאליפה,,,,,,,,
ז,,,,,,,,
זעם,,,,,,,,
ח,,,,,,,,
חקק,,,,,,,,
טארטיר,,,,,,,,
ט‫,,,,,,,,
יבן,,,,,,,,
יוני,,,,,,,,
יחי,,,,,,,,
י‫,,,,,,,,
כ,,,,,,,,
כל,,,,,,,,
כתאב,,,,,,,,
כ‬,,,,,,,,
לעז,,,,,,,,
מבטן,,,,,,,,
מגמוע,,,,,,,,
מזידת,,,,,,,,
ממא,,,,,,,,
מן,,,,,,,,
מעלול,,,,,,,,
נפץ,,,,,,,,
סולימאן,,,,,,,,
סף,,,,,,,,
עני,,,,,,,,
פי,,,,,,,,
פרנא,,,,,,,,
צור,,,,,,,,
קדשך,,,,,,,,
ראובן,,,,,,,,
שטר,,,,,,,,
שמן,,,,,,,,
الاكسير,,,,,,,,
للنساءالمشعرات,,,,,,,,
ḍiāʾ,,,,,,,,
ḍād,,,,,,,,
ḡazaliyya,,,,,,,,
ḥalfon,,,,,,,,
ḥasan,,,,,,,,
ḥaẓiyya,,,,,,,,
ḥibr,,,,,,,,
ḥillel,,,,,,,,
ḥinṭa,,,,,,,,
ḥubayš,,,,,,,,
ḥunayn,,,,,,,,
ḥā,,,,,,,,
ḥāʾ,,,,,,,,
ḥīlat,,,,,,,,
ḵafaqān,,,,,,,,
ḵalaf,,,,,,,,
ḵalq,,,,,,,,
ḵalīd,,,,,,,,
ṣadoq,,,,,,,,
ṣaliḵ,,,,,,,,
ṣamḡ,,,,,,,,
ṣaḥāḥ,,,,,,,,
ṣifa,,,,,,,,
ṣināʿat,,,,,,,,
ṣād,,,,,,,,
ṣāḍ,,,,,,,,
ṭabaqāt,,,,,,,,
ṭīn,,,,,,,,
ṯābit,,,,,,,,
–,,,,,,,,
‘,,,,,,,,
’,,,,,,,,
“,,,,,,,,
”,,,,,,,,
…,,,,,,,,
‬,,,,,,,,
